Image Name,Gabor Features
BL522S017-C11@17.1.jpg,"[254.9991508152174, 0.17239705994160495, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.99803474378882, 0.3989760530077143, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.9848117236025, 1.3245664295149417, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.97598020186336, 1.7264541506772324, 254.9984714673913, 0.25101229941504727, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.98435073757764, 1.3643086091571874, 254.99711277173913, 0.4791017030477769, 254.99827736801242, 0.3497197501672558, 254.99837441770185, 0.33001722903107233, 254.9983986801242, 0.32509159874702653, 254.99250291149067, 0.835665974719346, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0]"
BL522S017-C12@13.1.jpg,"[246.27620341614906, 32.91420819987108, 251.5875873447205, 17.054537088098964, 253.0401543090062, 12.636731359037213, 253.32509219720498, 11.611993376667765, 253.38827154503105, 11.359781269663, 246.74497767857142, 31.60983530783662, 251.87051145186336, 16.22357048005096, 253.12424786490683, 12.34242757351677, 253.36277173913044, 11.444878526719943, 253.41743497670808, 11.229904661914391, 247.28484083850933, 30.146258851836564, 252.15261063664596, 15.418668795195737, 253.21261160714286, 12.049584858258457, 253.41008346273293, 11.302865747242016, 253.45426533385094, 11.12502812273374, 246.8394798136646, 31.388559280238294, 251.9139411878882, 16.141416174693184, 253.14829192546583, 12.295198850947664, 253.38526300465838, 11.418586091352411, 253.4384704968944, 11.20694396355381, 246.41884219720498, 32.63320711332411, 251.6417895962733, 16.92904373775982, 253.06473214285714, 12.59159887212555, 253.34658870341616, 11.58152599950395, 253.40928280279502, 11.337800933931609, 246.8596176242236, 31.421820248705952, 251.88834433229815, 16.22688286453833, 253.1376892468944, 12.377689271835413, 253.3766013198758, 11.503291195338395, 253.43073078416148, 11.287633564934413, 247.29745729813664, 30.244971114156453, 252.11966226708074, 15.55075358794606, 253.20166925465838, 12.196125635669809, 253.39986898291926, 11.458733386771325, 253.4444633152174, 11.284564393423176, 246.7718361801242, 31.630403766564474, 251.8480201863354, 16.349551724045288, 253.11197107919256, 12.462901327070435, 253.3533336568323, 11.58030817848241, 253.4075844332298, 11.367103161552587]"
BL522S017-G11@8.1.jpg,"[254.33812111801242, 7.494786529239563, 254.92037072981367, 2.442400595728068, 254.96537752329192, 1.57973870685398, 254.97231657608697, 1.405155398812045, 254.97372379658384, 1.3641453154150462, 254.49308520962734, 6.479126986133571, 254.94975252329192, 1.8774759627686082, 254.97746020962734, 1.2268039992478232, 254.9811480978261, 1.0964540893581178, 254.9820458074534, 1.0610114012365044, 254.59639460403727, 5.6788848994701855, 254.9628299689441, 1.6184400521662516, 254.9813907220497, 1.1460539268111518, 254.98415663819875, 1.047432140436082, 254.9848602484472, 1.0196601076475869, 254.47646545031057, 6.560673680148501, 254.94790857919256, 1.9757308069309192, 254.9777270962733, 1.3898439426210145, 254.98146350931677, 1.274886562145526, 254.98233695652175, 1.2481074697418968, 254.30873932453417, 7.715080951619704, 254.9161248059006, 2.638878589102949, 254.96273291925465, 1.8117753809874853, 254.97018148291926, 1.6437814618244917, 254.97161296583852, 1.6028167168595133, 254.4008152173913, 7.381357358048847, 254.90219817546583, 2.8538104874815016, 254.95004367236024, 2.0972113198954685, 254.95817158385094, 1.9431574872481185, 254.95982142857142, 1.9103262743111253, 254.51412072981367, 6.765914967025108, 254.9080939440994, 2.727426496813861, 254.9473262810559, 2.116881673158062, 254.95392565993788, 2.012489540477032, 254.95540566770185, 1.9862812902910865, 254.44094526397515, 7.0873923386797655, 254.90993788819875, 2.6704222737922416, 254.95375582298138, 1.9283926063991355, 254.96084045031057, 1.784043837679245, 254.96217488354037, 1.7503883680875636]"
BL522S017-K11@8.jpg,"[245.73660714285714, 35.78501867143019, 250.2727581521739, 20.686401434524527, 251.8713363742236, 15.38891102422339, 252.30410520186336, 14.030736509472671, 252.41326184006212, 13.696970290000301, 246.14329386645963, 34.47878098172625, 250.58120632763976, 19.678238481643263, 252.03421001552795, 14.905077637496777, 252.41983695652175, 13.725863857623429, 252.51642565993788, 13.439281876502207, 246.64011548913044, 33.12086975929887, 250.85702154503105, 18.782678838723182, 252.1829144021739, 14.513222854496254, 252.52205454192546, 13.515124048197793, 252.60636645962734, 13.27375193847212, 246.20705551242236, 34.30631724985494, 250.6082831909938, 19.656549004652046, 252.05223699534162, 14.896915889275746, 252.43783967391303, 13.716863255460996, 252.5335791925466, 13.431327600145272, 245.76251940993788, 35.58175549692055, 250.35161102484471, 20.69947994135329, 251.89132861024845, 15.514178627036497, 252.31320361024845, 14.167921662548284, 252.42058909161491, 13.833442542340128, 246.14305124223603, 34.52984132616014, 250.56667313664596, 20.076377104913334, 251.99490489130434, 15.4397331050973, 252.3694439052795, 14.300121852538028, 252.46355784161491, 14.017717050268576, 246.55832686335404, 33.45487401350691, 250.7886985636646, 19.35456669961953, 252.09030473602485, 15.269910735135268, 252.41828416149067, 14.332856449322723, 252.49888392857142, 14.108772170906073, 246.07150135869566, 34.74885293944171, 250.50730298913044, 20.119406388771417, 251.9524456521739, 15.433364259707691, 252.33423913043478, 14.277057578548941, 252.42997864906832, 13.994371648949553]"
BL522S019-H11@13.1.jpg,"[255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.9983986801242, 0.19165266298194655, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.9983986801242, 0.24459879254613684, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.999393439441, 0.12314075710114643, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.99995147515529, 0.00985126056809171, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0]"
BL522S01B-C11@10.jpg,"[254.93099767080744, 2.31213672956548, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.9750339673913, 1.1367070084204545, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.9884025621118, 0.6306510138720015, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.9807113742236, 0.9491852702062582, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.95387713509317, 1.8701108645260849, 254.99997573757764, 0.0049256302840458566, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.96445555124222, 1.4619007188341226, 254.99958753881987, 0.08373571482877955, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.9780910326087, 1.0114495955879006, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 254.95162072981367, 1.8469533556018767, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0, 255.0, 0.0]"
BL522S01D-C11@15.1.jpg,"[254.70797748447205, 6.226016126709926, 254.91750776397515, 3.515264263402486, 254.93970788043478, 3.005410389150331, 254.94497282608697, 2.8909948599604047, 254.94635578416148, 2.8649669344836624, 254.78828610248448, 5.248531535724959, 254.93342391304347, 3.2029763551231305, 254.94790857919256, 2.873409462981702, 254.95077154503105, 2.799469969559167, 254.95149941770185, 2.77962605835067, 254.82892565993788, 4.750962111485271, 254.93740295031057, 3.105406352230859, 254.94705939440993, 2.8320125561809775, 254.94912170031057, 2.768598476557609, 254.94960694875778, 2.754884908432561, 254.77115683229815, 5.451320497636349, 254.930294060559, 3.178634207024891, 254.94810267857142, 2.779381401865306, 254.95169351708074, 2.6929375053314946, 254.9523971273292, 2.6749018744511095, 254.6661248059006, 6.501661844591048, 254.91326184006212, 3.5415297286978036, 254.93830065993788, 2.9807144841205164, 254.94332298136646, 2.8505730569178356, 254.9444633152174, 2.8195515316601036, 254.69943711180125, 6.309004526455334, 254.90663819875778, 3.764641266986785, 254.92536878881987, 3.348253644054836, 254.92910520186336, 3.2459843106503863, 254.93002717391303, 3.2216882219205476, 254.74466226708074, 5.9598545867279915, 254.90353260869566, 3.8155389758139426, 254.9181628493789, 3.512265564648654, 254.9202979425466, 3.458989080999314, 254.92080745341616, 3.444954211426682, 254.7111801242236, 6.240407794833294, 254.904163431677, 3.813945752104788, 254.9234035326087, 3.388571119392829, 254.92726125776397, 3.286029420878795, 254.92818322981367, 3.261042748100084]"
BL522S01D-G11@16.1.jpg,"[253.69240100931677, 13.03127607538326, 254.6318905279503, 6.396385552323954, 254.77358307453417, 4.828656425535223, 254.80209142080744, 4.4730707885842484, 254.80898194875778, 4.385582572836583, 253.8708511257764, 11.904608744068101, 254.67478649068323, 6.004464319439328, 254.77862965838509, 4.884159398401751, 254.7982822204969, 4.634838553357948, 254.8029163431677, 4.574383320237875, 254.0922214673913, 10.332954805977852, 254.7252038043478, 5.667797117280781, 254.78835888975155, 4.975880427580956, 254.79927697981367, 4.843685304251371, 254.80197010869566, 4.8136359271520135, 254.01040857919256, 10.741307756573082, 254.73075989906832, 5.6301676629084705, 254.8057793090062, 4.771680110757749, 254.81985151397515, 4.567640465157662, 254.82315120341616, 4.51758004171161, 253.81077736801242, 11.76527771957958, 254.72493691770185, 5.693101828497241, 254.8148777173913, 4.598340776046906, 254.83241944875778, 4.3339677461876, 254.83693225931677, 4.265508280587689, 253.9010093167702, 11.370037778057176, 254.71671195652175, 5.846817581790356, 254.79275038819875, 4.944263474936218, 254.80852096273293, 4.730157474959433, 254.81252426242236, 4.676190743994222, 254.0230735636646, 10.821833001522142, 254.70035908385094, 6.04777144635378, 254.76618303571428, 5.319042158104849, 254.7786781832298, 5.177233213763395, 254.7814440993789, 5.146380301990286, 253.838630628882, 12.028101126925366, 254.6663674301242, 6.278674939029342, 254.76118497670808, 5.202522921877663, 254.78069196428572, 4.948008695337522, 254.78549592391303, 4.88734841512708]"
BL522S01D-K11@18.1.jpg,"[254.5346710015528, 7.166204367268112, 254.89921389751552, 2.9928718634011937, 254.944099378882, 2.2253393479930925, 254.951038431677, 2.064664516590913, 254.95271253881987, 2.0241579892068198, 254.5728843167702, 6.699552425764089, 254.90925854037266, 2.879252808081693, 254.94126067546583, 2.2390433282105553, 254.94754464285714, 2.0936013291859386, 254.9489761257764, 2.0595493244516567, 254.64974767080744, 6.013325001700934, 254.91294642857142, 2.849296267902898, 254.93582589285714, 2.3691865527117226, 254.9404357531056, 2.277239624416729, 254.9415275621118, 2.2567890663853545, 254.568225931677, 6.766127194327967, 254.91738645186336, 2.742117535930366, 254.9464770962733, 2.120393301298797, 254.9515964673913, 1.9836435381742146, 254.95290663819875, 1.9474710355274496, 254.50385772515529, 7.5912209138370565, 254.91697399068323, 2.6073510370151807, 254.9563033773292, 1.8443292619800122, 254.9620293090062, 1.6764112312845578, 254.96338800465838, 1.6348821033705545, 254.56405279503105, 6.887370471125351, 254.90848214285714, 2.7490769671409674, 254.9464043090062, 2.079881628196813, 254.952518439441, 1.9383455790196487, 254.9538528726708, 1.9056006311975835, 254.62970690993788, 6.3961039880703945, 254.90054833074535, 2.9240903603271637, 254.93143439440993, 2.360244667671222, 254.93708753881987, 2.2452820401744904, 254.93827639751552, 2.220885296732851, 254.58904309006212, 6.8578470587735, 254.89348796583852, 3.0511078046583515, 254.9342730978261, 2.3361636840110567, 254.94196428571428, 2.1760914713982475, 254.94392954192546, 2.1366222929370116]"
BL522S01F-Q11@13.1.jpg,"[235.20741944875778, 42.13734388275685, 249.85641498447205, 23.356822460913747, 251.55881211180125, 18.907100289796546, 251.9172894021739, 17.81891845211938, 252.0021350931677, 17.54738054960219, 237.18141013198758, 40.03547552091071, 250.2784355590062, 22.166476826793488, 251.7384025621118, 18.19323166954493, 252.04954386645963, 17.24140180847965, 252.12410229037266, 17.005737962827258, 239.21913819875778, 37.99071361832189, 250.62521836180125, 21.250453130464454, 251.88021642080744, 17.79057345327378, 252.13987286490683, 16.98881464958996, 252.20089285714286, 16.791210347459167, 237.0739761257764, 40.34938380997815, 250.237674689441, 22.270360072541095, 251.73762616459626, 18.282160711073693, 252.05044157608697, 17.33370980020649, 252.12453901397515, 17.098579086151123, 234.912242818323, 42.70841230615789, 249.74929638975155, 23.66517239123669, 251.51390236801242, 19.162914576812188, 251.8799980590062, 18.070090088955773, 251.96743982919256, 17.79832258627106, 236.7966323757764, 41.00669155450198, 250.03377329192546, 23.273662337250556, 251.5501019021739, 19.458447413568315, 251.85830745341616, 18.56348649239411, 251.93141013198758, 18.341859068025528, 238.8446719720497, 38.87981648366041, 250.36366944875778, 22.582910967923198, 251.62468458850933, 19.34525695264726, 251.8797554347826, 18.623533168362744, 251.93985345496895, 18.44907712163444, 236.94594332298138, 40.58257267370642, 250.10825892857142, 23.03569447256968, 251.57351513975155, 19.22696732568246, 251.87747476708074, 18.316784423161323, 251.94975252329192, 18.096735121194502]"
BL522S01G-K11@10.jpg,"[251.53683035714286, 18.719115409750284, 254.33749029503105, 8.3962566150327, 254.60842876552795, 6.3472431748119895, 254.6628979037267, 5.875549860853143, 254.67524747670808, 5.758656618936981, 252.12039013975155, 17.0143249383765, 254.4078513198758, 8.082389490646644, 254.619274068323, 6.5237964146161564, 254.66001067546583, 6.185209065182054, 254.669181871118, 6.102928556564849, 252.62199145962734, 15.242096060167725, 254.4896399456522, 7.50934584668001, 254.6450164984472, 6.388081125316531, 254.6734035326087, 6.164513747224799, 254.67973602484471, 6.113336029925819, 252.05915178571428, 16.627626546671166, 254.4675854037267, 7.524820946189306, 254.65239227484471, 6.079105420420021, 254.68895574534162, 5.755993729701633, 254.6973748059006, 5.678964646772123, 251.36015139751552, 18.531586258677187, 254.3965935559006, 7.772026031161879, 254.64620535714286, 5.835317130385997, 254.6936626552795, 5.376065600815625, 254.7050174689441, 5.263448655631708, 251.85158676242236, 17.561208367040155, 254.39681191770185, 7.75536896570407, 254.62068128881987, 6.0572284728141454, 254.66415954968943, 5.6761590407519735, 254.67434976708074, 5.58319768015942, 252.38019215838509, 16.23351737296877, 254.4255386257764, 7.733505096544703, 254.60464382763976, 6.367381178314835, 254.63815023291926, 6.0756971453458934, 254.6458899456522, 6.006116600654037, 251.98917895962734, 17.49757856321533, 254.38589382763976, 7.965703364549064, 254.61473699534162, 6.269301347162004, 254.65916149068323, 5.899125954734428, 254.66944875776397, 5.805390299405383]"
BL522S01I-C11@18.1.jpg,"[254.57846467391303, 5.645314089368148, 254.97151591614906, 1.4764961067474796, 254.9876019021739, 0.9577986811265768, 254.9898097826087, 0.845035398114062, 254.99027076863354, 0.8186298062976215, 254.6507424301242, 5.248334726652831, 254.96549883540374, 1.7811048577672226, 254.98000776397515, 1.3455839031113563, 254.98267663043478, 1.2515676419425321, 254.98325892857142, 1.229593214259199, 254.73442352484471, 4.604234586054639, 254.96397030279502, 1.9374780597563754, 254.9743060947205, 1.6433787349236297, 254.97648971273293, 1.598143291174336, 254.97695069875778, 1.5916618975686614, 254.65023291925465, 5.1484083223071995, 254.96591129658384, 1.7891114208282042, 254.97991071428572, 1.4021819702671787, 254.98233695652175, 1.3294723144569456, 254.9829677795031, 1.311825501239006, 254.5413674301242, 6.075585521946234, 254.97602872670808, 1.3054873697078428, 254.9901737189441, 0.7923630464037305, 254.99211471273293, 0.6839163602171436, 254.99250291149067, 0.6575507184929474, 254.65625, 5.208780971964315, 254.98350155279502, 0.9042738018394876, 254.9945652173913, 0.4971966884331872, 254.9957298136646, 0.4157249840977457, 254.99594817546583, 0.3969483794497189, 254.73355007763976, 4.403087101423857, 254.9855395962733, 0.884835219500309, 254.9935219332298, 0.5507809240213641, 254.99463800465838, 0.49177569837810536, 254.994880628882, 0.47943742438686415, 254.6680900621118, 4.863398642116155, 254.97976513975155, 1.1341621832366577, 254.99216323757764, 0.6819273857078464, 254.99415275621118, 0.5942266968030722, 254.99446816770185, 0.5763844295543276]"
BO122S02O-Q11@10.jpg,"[238.63509316770185, 38.463440850456124, 251.3844623447205, 22.24938923812218, 252.3857482531056, 19.24817360742471, 252.58681094720498, 18.52341834370327, 252.6346564440994, 18.343574355248617, 240.26516401397515, 36.52821095558292, 251.61478552018633, 21.61313926661901, 252.43473408385094, 19.149116824093948, 252.59088703416148, 18.572697896946607, 252.62827542701862, 18.42942291222262, 242.3009753493789, 33.83409102185844, 251.9505774456522, 20.609909031994402, 252.55184879658384, 18.706264467707953, 252.6641838121118, 18.286507988710753, 252.69050854037266, 18.185308830823924, 240.60076184006212, 35.220843967301214, 251.90496409161491, 20.541279560031906, 252.6201232531056, 18.26887323228653, 252.75868594720498, 17.731882026415892, 252.79226513975155, 17.59661066411607, 239.0480395962733, 36.763830240282644, 251.80075698757764, 20.711119034917516, 252.6614906832298, 18.06311661970309, 252.82666925465838, 17.425102956714436, 252.86599864130434, 17.267599851221146, 240.82810073757764, 34.90068439302664, 252.0132958074534, 20.257802438432154, 252.71646933229815, 18.041323137794965, 252.854862189441, 17.52052907014893, 252.8868400621118, 17.396204093943787, 242.67080745341616, 33.20286813127821, 252.10692449534162, 20.14294666293018, 252.7036102484472, 18.236372926794196, 252.820919060559, 17.80084900341229, 252.8493060947205, 17.694447832232424, 240.5999611801242, 35.88453535599819, 251.7571331521739, 21.211146261099493, 252.53976611024845, 18.787828573504903, 252.69577348602485, 18.22180343257323, 252.73359860248448, 18.08175991304955]"
